seed	cardinality	bucket	estimate	signed_relative_error	absolute_relative_error
12	100	0	100.216046	0.002160456	0.002160456
12	100	1	101.240942	0.012409424	0.012409424
12	100	2	100.216046	0.002160456	0.002160456
12	100	3	100.216046	0.002160456	0.002160456
12	100	4	97.142893	-0.028571070	0.028571070
12	100	5	98.167021	-0.018329790	0.018329790
12	100	6	101.240942	0.012409424	0.012409424
12	100	7	98.167021	-0.018329790	0.018329790
12	100	8	101.240942	0.012409424	0.012409424
12	100	9	100.216046	0.002160456	0.002160456
12	100	10	100.216046	0.002160456	0.002160456
12	100	11	101.240942	0.012409424	0.012409424
12	100	12	101.240942	0.012409424	0.012409424
12	100	13	99.191405	-0.008085948	0.008085948
12	100	14	100.216046	0.002160456	0.002160456
12	100	15	100.216046	0.002160456	0.002160456
12	100	16	101.240942	0.012409424	0.012409424
12	100	17	101.240942	0.012409424	0.012409424
12	100	18	100.216046	0.002160456	0.002160456
12	100	19	98.167021	-0.018329790	0.018329790
12	100	20	101.240942	0.012409424	0.012409424
12	100	21	101.240942	0.012409424	0.012409424
12	100	22	101.240942	0.012409424	0.012409424
12	100	23	100.216046	0.002160456	0.002160456
12	500	0	501.483518	0.002967036	0.002967036
12	500	1	508.270595	0.016541190	0.016541190
12	500	2	498.094192	-0.003811615	0.003811615
12	500	3	496.965040	-0.006069920	0.006069920
12	500	4	499.223656	-0.001552688	0.001552688
12	500	5	504.875651	0.009751302	0.009751302
12	500	6	503.744628	0.007489256	0.007489256
12	500	7	500.353431	0.000706863	0.000706863
12	500	8	503.744628	0.007489256	0.007489256
12	500	9	503.744628	0.007489256	0.007489256
12	500	10	493.579450	-0.012841101	0.012841101
12	500	11	494.707669	-0.010584662	0.010584662
12	500	12	496.965040	-0.006069920	0.006069920
12	500	13	503.744628	0.007489256	0.007489256
12	500	14	500.353431	0.000706863	0.000706863
12	500	15	498.094192	-0.003811615	0.003811615
12	500	16	489.069678	-0.021860645	0.021860645
12	500	17	493.579450	-0.012841101	0.012841101
12	500	18	506.006986	0.012013973	0.012013973
12	500	19	500.353431	0.000706863	0.000706863
12	500	20	502.613917	0.005227834	0.005227834
12	500	21	504.875651	0.009751302	0.009751302
12	500	22	493.579450	-0.012841101	0.012841101
12	500	23	504.875651	0.009751302	0.009751302
12	1000	0	1002.188665	0.002188665	0.002188665
12	1000	1	1004.743874	0.004743874	0.004743874
12	1000	2	998.358838	-0.001641162	0.001641162
12	1000	3	986.890795	-0.013109205	0.013109205
12	1000	4	1017.543884	0.017543884	0.017543884
12	1000	5	984.346695	-0.015653305	0.015653305
12	1000	6	1002.188665	0.002188665	0.002188665
12	1000	7	977.993351	-0.022006649	0.022006649
12	1000	8	1017.543884	0.017543884	0.017543884
12	1000	9	1003.466070	0.003466070	0.003466070
12	1000	10	991.983739	-0.008016261	0.008016261
12	1000	11	991.983739	-0.008016261	0.008016261
12	1000	12	999.635049	-0.000364951	0.000364951
12	1000	13	1003.466070	0.003466070	0.003466070
12	1000	14	995.807607	-0.004192393	0.004192393
12	1000	15	1026.527751	0.026527751	0.026527751
12	1000	16	988.163437	-0.011836563	0.011836563
12	1000	17	998.358838	-0.001641162	0.001641162
12	1000	18	998.358838	-0.001641162	0.001641162
12	1000	19	993.257965	-0.006742035	0.006742035
12	1000	20	1025.243135	0.025243135	0.025243135
12	1000	21	991.983739	-0.008016261	0.008016261
12	1000	22	994.532588	-0.005467412	0.005467412
12	1000	23	988.163437	-0.011836563	0.011836563
12	5000	0	5093.987740	0.018797548	0.018797548
12	5000	1	4998.010127	-0.000397975	0.000397975
12	5000	2	5032.030256	0.006406051	0.006406051
12	5000	3	4940.816590	-0.011836682	0.011836682
12	5000	4	5008.186530	0.001637306	0.001637306
12	5000	5	4927.474558	-0.014505088	0.014505088
12	5000	6	4984.480800	-0.003103840	0.003103840
12	5000	7	5114.850264	0.022970053	0.022970053
12	5000	8	5052.578794	0.010515759	0.010515759
12	5000	9	4991.239877	-0.001752025	0.001752025
12	5000	10	4937.477005	-0.012504599	0.012504599
12	5000	11	4894.308385	-0.021138323	0.021138323
12	5000	12	5121.828119	0.024365624	0.024365624
12	5000	13	4970.996014	-0.005800797	0.005800797
12	5000	14	5001.399453	0.000279891	0.000279891
12	5000	15	4819.030198	-0.036193960	0.036193960
12	5000	16	5052.578794	0.010515759	0.010515759
12	5000	17	5059.451279	0.011890256	0.011890256
12	5000	18	4947.503938	-0.010499212	0.010499212
12	5000	19	4981.105439	-0.003778912	0.003778912
12	5000	20	4950.851711	-0.009829658	0.009829658
12	5000	21	4891.006491	-0.021798702	0.021798702
12	5000	22	4991.239877	-0.001752025	0.001752025
12	5000	23	5032.030256	0.006406051	0.006406051
12	10000	0	9892.384085	-0.010761591	0.010761591
12	10000	1	9836.806570	-0.016319343	0.016319343
12	10000	2	10194.208969	0.019420897	0.019420897
12	10000	3	9926.096210	-0.007390379	0.007390379
12	10000	4	10146.301990	0.014630199	0.014630199
12	10000	5	9914.827977	-0.008517202	0.008517202
12	10000	6	10052.136924	0.005213692	0.005213692
12	10000	7	9892.384085	-0.010761591	0.010761591
12	10000	8	10098.948862	0.009894886	0.009894886
12	10000	9	9771.093931	-0.022890607	0.022890607
12	10000	10	10341.386479	0.034138648	0.034138648
12	10000	11	10110.735920	0.011073592	0.011073592
12	10000	12	10005.853945	0.000585395	0.000585395
12	10000	13	10005.853945	0.000585395	0.000585395
12	10000	14	10005.853945	0.000585395	0.000585395
12	10000	15	10052.136924	0.005213692	0.005213692
12	10000	16	9994.364457	-0.000563554	0.000563554
12	10000	17	10040.517058	0.004051706	0.004051706
12	10000	18	10040.517058	0.004051706	0.004051706
12	10000	19	9836.806570	-0.016319343	0.016319343
12	10000	20	9926.096210	-0.007390379	0.007390379
12	10000	21	10017.375753	0.001737575	0.001737575
12	10000	22	10304.093353	0.030409335	0.030409335
12	10000	23	10341.386479	0.034138648	0.034138648
12	50000	0	49746.068691	-0.005078626	0.005078626
12	50000	1	51504.786846	0.030095737	0.030095737
12	50000	2	49775.410074	-0.004491799	0.004491799
12	50000	3	48856.762847	-0.022864743	0.022864743
12	50000	4	49018.929040	-0.019621419	0.019621419
12	50000	5	50100.614214	0.002012284	0.002012284
12	50000	6	50549.805609	0.010996112	0.010996112
12	50000	7	50445.622683	0.008912454	0.008912454
12	50000	8	50436.760336	0.008735207	0.008735207
12	50000	9	49840.867776	-0.003182644	0.003182644
12	50000	10	51714.665343	0.034293307	0.034293307
12	50000	11	50343.511104	0.006870222	0.006870222
12	50000	12	49735.600180	-0.005287996	0.005287996
12	50000	13	50594.376348	0.011887527	0.011887527
12	50000	14	49460.322251	-0.010793555	0.010793555
12	50000	15	50586.052986	0.011721060	0.011721060
12	50000	16	51052.060366	0.021041207	0.021041207
12	50000	17	49569.261148	-0.008614777	0.008614777
12	50000	18	50033.822492	0.000676450	0.000676450
12	50000	19	49025.493405	-0.019490132	0.019490132
12	50000	20	50637.678739	0.012753575	0.012753575
12	50000	21	48898.019818	-0.022039604	0.022039604
12	50000	22	48794.666929	-0.024106661	0.024106661
12	50000	23	50283.949846	0.005678997	0.005678997
13	100	0	100.216046	0.002160456	0.002160456
13	100	1	100.216046	0.002160456	0.002160456
13	100	2	99.191405	-0.008085948	0.008085948
13	100	3	100.216046	0.002160456	0.002160456
13	100	4	98.167021	-0.018329790	0.018329790
13	100	5	99.191405	-0.008085948	0.008085948
13	100	6	100.216046	0.002160456	0.002160456
13	100	7	99.191405	-0.008085948	0.008085948
13	100	8	100.216046	0.002160456	0.002160456
13	100	9	99.191405	-0.008085948	0.008085948
13	100	10	101.240942	0.012409424	0.012409424
13	100	11	98.167021	-0.018329790	0.018329790
13	100	12	101.240942	0.012409424	0.012409424
13	100	13	99.191405	-0.008085948	0.008085948
13	100	14	101.240942	0.012409424	0.012409424
13	100	15	100.216046	0.002160456	0.002160456
13	100	16	101.240942	0.012409424	0.012409424
13	100	17	100.216046	0.002160456	0.002160456
13	100	18	98.167021	-0.018329790	0.018329790
13	100	19	101.240942	0.012409424	0.012409424
13	100	20	98.167021	-0.018329790	0.018329790
13	100	21	100.216046	0.002160456	0.002160456
13	100	22	101.240942	0.012409424	0.012409424
13	100	23	101.240942	0.012409424	0.012409424
13	500	0	507.138634	0.014277269	0.014277269
13	500	1	500.353431	0.000706863	0.000706863
13	500	2	504.875651	0.009751302	0.009751302
13	500	3	495.836199	-0.008327602	0.008327602
13	500	4	511.668356	0.023336711	0.023336711
13	500	5	500.353431	0.000706863	0.000706863
13	500	6	495.836199	-0.008327602	0.008327602
13	500	7	506.006986	0.012013973	0.012013973
13	500	8	501.483518	0.002967036	0.002967036
13	500	9	501.483518	0.002967036	0.002967036
13	500	10	504.875651	0.009751302	0.009751302
13	500	11	508.270595	0.016541190	0.016541190
13	500	12	500.353431	0.000706863	0.000706863
13	500	13	491.323943	-0.017352114	0.017352114
13	500	14	500.353431	0.000706863	0.000706863
13	500	15	496.965040	-0.006069920	0.006069920
13	500	16	498.094192	-0.003811615	0.003811615
13	500	17	506.006986	0.012013973	0.012013973
13	500	18	502.613917	0.005227834	0.005227834
13	500	19	500.353431	0.000706863	0.000706863
13	500	20	489.069678	-0.021860645	0.021860645
13	500	21	500.353431	0.000706863	0.000706863
13	500	22	494.707669	-0.010584662	0.010584662
13	500	23	495.836199	-0.008327602	0.008327602
13	1000	0	986.890795	-0.013109205	0.013109205
13	1000	1	998.358838	-0.001641162	0.001641162
13	1000	2	1002.188665	0.002188665	0.002188665
13	1000	3	999.635049	-0.000364951	0.000364951
13	1000	4	998.358838	-0.001641162	0.001641162
13	1000	5	993.257965	-0.006742035	0.006742035
13	1000	6	991.983739	-0.008016261	0.008016261
13	1000	7	1035.531366	0.035531366	0.035531366
13	1000	8	993.257965	-0.006742035	0.006742035
13	1000	9	995.807607	-0.004192393	0.004192393
13	1000	10	989.436475	-0.010563525	0.010563525
13	1000	11	998.358838	-0.001641162	0.001641162
13	1000	12	1011.138879	0.011138879	0.011138879
13	1000	13	977.993351	-0.022006649	0.022006649
13	1000	14	993.257965	-0.006742035	0.006742035
13	1000	15	985.618547	-0.014381453	0.014381453
13	1000	16	999.635049	-0.000364951	0.000364951
13	1000	17	1009.859079	0.009859079	0.009859079
13	1000	18	1004.743874	0.004743874	0.004743874
13	1000	19	998.358838	-0.001641162	0.001641162
13	1000	20	1006.022077	0.006022077	0.006022077
13	1000	21	986.890795	-0.013109205	0.013109205
13	1000	22	1000.911658	0.000911658	0.000911658
13	1000	23	990.709909	-0.009290091	0.009290091
13	5000	0	5049.146871	0.009829374	0.009829374
13	5000	1	5042.291639	0.008458328	0.008458328
13	5000	2	4914.175845	-0.017164831	0.017164831
13	5000	3	5049.146871	0.009829374	0.009829374
13	5000	4	4960.911479	-0.007817704	0.007817704
13	5000	5	5090.520960	0.018104192	0.018104192
13	5000	6	4884.410676	-0.023117865	0.023117865
13	5000	7	4981.105439	-0.003778912	0.003778912
13	5000	8	4957.555477	-0.008488905	0.008488905
13	5000	9	5001.399453	0.000279891	0.000279891
13	5000	10	4960.911479	-0.007817704	0.007817704
13	5000	11	4998.010127	-0.000397975	0.000397975
13	5000	12	4964.270233	-0.007145953	0.007145953
13	5000	13	5062.891850	0.012578370	0.012578370
13	5000	14	5056.013595	0.011202719	0.011202719
13	5000	15	4950.851711	-0.009829658	0.009829658
13	5000	16	4897.612944	-0.020477411	0.020477411
13	5000	17	5066.335314	0.013267063	0.013267063
13	5000	18	4937.477005	-0.012504599	0.012504599
13	5000	19	5008.186530	0.001637306	0.001637306
13	5000	20	4927.474558	-0.014505088	0.014505088
13	5000	21	4900.920170	-0.019815966	0.019815966
13	5000	22	5080.138191	0.016027638	0.016027638
13	5000	23	4887.707256	-0.022458549	0.022458549
13	10000	0	10075.476018	0.007547602	0.007547602
13	10000	1	10146.301990	0.014630199	0.014630199
13	10000	2	10279.418580	0.027941858	0.027941858
13	10000	3	10017.375753	0.001737575	0.001737575
13	10000	4	10230.510536	0.023051054	0.023051054
13	10000	5	10122.556996	0.012255700	0.012255700
13	10000	6	9881.208089	-0.011879191	0.011879191
13	10000	7	10230.510536	0.023051054	0.023051054
13	10000	8	9685.085522	-0.031491448	0.031491448
13	10000	9	10170.185440	0.017018544	0.017018544
13	10000	10	9914.827977	-0.008517202	0.008517202
13	10000	11	9892.384085	-0.010761591	0.010761591
13	10000	12	10612.401845	0.061240184	0.061240184
13	10000	13	9870.062504	-0.012993750	0.012993750
13	10000	14	10005.853945	0.000585395	0.000585395
13	10000	15	10040.517058	0.004051706	0.004051706
13	10000	16	10341.386479	0.034138648	0.034138648
13	10000	17	10110.735920	0.011073592	0.011073592
13	10000	18	9847.861908	-0.015213809	0.015213809
13	10000	19	10254.891561	0.025489156	0.025489156
13	10000	20	10267.136712	0.026713671	0.026713671
13	10000	21	9948.726102	-0.005127390	0.005127390
13	10000	22	9792.881217	-0.020711878	0.020711878
13	10000	23	10267.136712	0.026713671	0.026713671
13	50000	0	48402.151869	-0.031956963	0.031956963
13	50000	1	50327.386724	0.006547734	0.006547734
13	50000	2	50127.938962	0.002558779	0.002558779
13	50000	3	50745.814533	0.014916291	0.014916291
13	50000	4	50488.874163	0.009777483	0.009777483
13	50000	5	50217.752406	0.004355048	0.004355048
13	50000	6	48865.604219	-0.022687916	0.022687916
13	50000	7	50184.874402	0.003697488	0.003697488
13	50000	8	50967.568367	0.019351367	0.019351367
13	50000	9	50744.026844	0.014880537	0.014880537
13	50000	10	49736.130559	-0.005277389	0.005277389
13	50000	11	49884.442953	-0.002311141	0.002311141
13	50000	12	49172.563765	-0.016548725	0.016548725
13	50000	13	52152.674494	0.043053490	0.043053490
13	50000	14	50834.002959	0.016680059	0.016680059
13	50000	15	49718.078662	-0.005638427	0.005638427
13	50000	16	50441.974579	0.008839492	0.008839492
13	50000	17	49897.756306	-0.002044874	0.002044874
13	50000	18	49616.543894	-0.007669122	0.007669122
13	50000	19	50634.862041	0.012697241	0.012697241
13	50000	20	50054.268524	0.001085370	0.001085370
13	50000	21	49014.391918	-0.019712162	0.019712162
13	50000	22	49067.614994	-0.018647700	0.018647700
13	50000	23	49249.566741	-0.015008665	0.015008665
14	100	0	99.191405	-0.008085948	0.008085948
14	100	1	100.216046	0.002160456	0.002160456
14	100	2	99.191405	-0.008085948	0.008085948
14	100	3	99.191405	-0.008085948	0.008085948
14	100	4	99.191405	-0.008085948	0.008085948
14	100	5	100.216046	0.002160456	0.002160456
14	100	6	100.216046	0.002160456	0.002160456
14	100	7	99.191405	-0.008085948	0.008085948
14	100	8	100.216046	0.002160456	0.002160456
14	100	9	97.142893	-0.028571070	0.028571070
14	100	10	99.191405	-0.008085948	0.008085948
14	100	11	101.240942	0.012409424	0.012409424
14	100	12	100.216046	0.002160456	0.002160456
14	100	13	100.216046	0.002160456	0.002160456
14	100	14	100.216046	0.002160456	0.002160456
14	100	15	100.216046	0.002160456	0.002160456
14	100	16	99.191405	-0.008085948	0.008085948
14	100	17	101.240942	0.012409424	0.012409424
14	100	18	101.240942	0.012409424	0.012409424
14	100	19	101.240942	0.012409424	0.012409424
14	100	20	100.216046	0.002160456	0.002160456
14	100	21	101.240942	0.012409424	0.012409424
14	100	22	101.240942	0.012409424	0.012409424
14	100	23	100.216046	0.002160456	0.002160456
14	500	0	503.744628	0.007489256	0.007489256
14	500	1	501.483518	0.002967036	0.002967036
14	500	2	509.402869	0.018805738	0.018805738
14	500	3	503.744628	0.007489256	0.007489256
14	500	4	502.613917	0.005227834	0.005227834
14	500	5	499.223656	-0.001552688	0.001552688
14	500	6	499.223656	-0.001552688	0.001552688
14	500	7	496.965040	-0.006069920	0.006069920
14	500	8	507.138634	0.014277269	0.014277269
14	500	9	493.579450	-0.012841101	0.012841101
14	500	10	509.402869	0.018805738	0.018805738
14	500	11	503.744628	0.007489256	0.007489256
14	500	12	492.451541	-0.015096918	0.015096918
14	500	13	496.965040	-0.006069920	0.006069920
14	500	14	509.402869	0.018805738	0.018805738
14	500	15	501.483518	0.002967036	0.002967036
14	500	16	499.223656	-0.001552688	0.001552688
14	500	17	487.943010	-0.024113980	0.024113980
14	500	18	501.483518	0.002967036	0.002967036
14	500	19	501.483518	0.002967036	0.002967036
14	500	20	503.744628	0.007489256	0.007489256
14	500	21	503.744628	0.007489256	0.007489256
14	500	22	508.270595	0.016541190	0.016541190
14	500	23	506.006986	0.012013973	0.012013973
14	1000	0	998.358838	-0.001641162	0.001641162
14	1000	1	995.807607	-0.004192393	0.004192393
14	1000	2	1011.138879	0.011138879	0.011138879
14	1000	3	995.807607	-0.004192393	0.004192393
14	1000	4	1003.466070	0.003466070	0.003466070
14	1000	5	989.436475	-0.010563525	0.010563525
14	1000	6	980.533506	-0.019466494	0.019466494
14	1000	7	1003.466070	0.003466070	0.003466070
14	1000	8	1016.262082	0.016262082	0.016262082
14	1000	9	998.358838	-0.001641162	0.001641162
14	1000	10	1008.579679	0.008579679	0.008579679
14	1000	11	972.917762	-0.027082238	0.027082238
14	1000	12	1016.262082	0.016262082	0.016262082
14	1000	13	1007.300678	0.007300678	0.007300678
14	1000	14	994.532588	-0.005467412	0.005467412
14	1000	15	1007.300678	0.007300678	0.007300678
14	1000	16	1004.743874	0.004743874	0.004743874
14	1000	17	994.532588	-0.005467412	0.005467412
14	1000	18	1013.699680	0.013699680	0.013699680
14	1000	19	1008.579679	0.008579679	0.008579679
14	1000	20	1008.579679	0.008579679	0.008579679
14	1000	21	1004.743874	0.004743874	0.004743874
14	1000	22	988.163437	-0.011836563	0.011836563
14	1000	23	1004.743874	0.004743874	0.004743874
14	5000	0	5028.615500	0.005723100	0.005723100
14	5000	1	5125.321509	0.025064302	0.025064302
14	5000	2	5045.717821	0.009143564	0.009143564
14	5000	3	5118.337705	0.023667541	0.023667541
14	5000	4	4964.270233	-0.007145953	0.007145953
14	5000	5	5114.850264	0.022970053	0.022970053
14	5000	6	5025.203588	0.005040718	0.005040718
14	5000	7	4994.623603	-0.001075279	0.001075279
14	5000	8	4998.010127	-0.000397975	0.000397975
14	5000	9	4960.911479	-0.007817704	0.007817704
14	5000	10	4954.202223	-0.009159555	0.009159555
14	5000	11	4950.851711	-0.009829658	0.009829658
14	5000	12	4981.105439	-0.003778912	0.003778912
14	5000	13	4987.858944	-0.002428211	0.002428211
14	5000	14	5128.817882	0.025763576	0.025763576
14	5000	15	5018.388278	0.003677656	0.003677656
14	5000	16	4937.477005	-0.012504599	0.012504599
14	5000	17	5008.186530	0.001637306	0.001637306
14	5000	18	4924.145830	-0.015170834	0.015170834
14	5000	19	5042.291639	0.008458328	0.008458328
14	5000	20	5104.405719	0.020881144	0.020881144
14	5000	21	4907.542646	-0.018491471	0.018491471
14	5000	22	5056.013595	0.011202719	0.011202719
14	5000	23	5076.683109	0.015336622	0.015336622
14	10000	0	10158.226307	0.015822631	0.015822631
14	10000	1	9960.088106	-0.003991189	0.003991189
14	10000	2	9982.907107	-0.001709289	0.001709289
14	10000	3	10391.644778	0.039164478	0.039164478
14	10000	4	10028.930063	0.002893006	0.002893006
14	10000	5	10028.930063	0.002893006	0.002893006
14	10000	6	9600.846049	-0.039915395	0.039915395
14	10000	7	9836.806570	-0.016319343	0.016319343
14	10000	8	10017.375753	0.001737575	0.001737575
14	10000	9	10075.476018	0.007547602	0.007547602
14	10000	10	10005.853945	0.000585395	0.000585395
14	10000	11	9825.780992	-0.017421901	0.017421901
14	10000	12	9738.628768	-0.026137123	0.026137123
14	10000	13	9870.062504	-0.012993750	0.012993750
14	10000	14	9948.726102	-0.005127390	0.005127390
14	10000	15	10158.226307	0.015822631	0.015822631
14	10000	16	9847.861908	-0.015213809	0.015213809
14	10000	17	9792.881217	-0.020711878	0.020711878
14	10000	18	9836.806570	-0.016319343	0.016319343
14	10000	19	10098.948862	0.009894886	0.009894886
14	10000	20	9982.907107	-0.001709289	0.001709289
14	10000	21	9881.208089	-0.011879191	0.011879191
14	10000	22	10098.948862	0.009894886	0.009894886
14	10000	23	10304.093353	0.030409335	0.030409335
14	50000	0	49433.278794	-0.011334424	0.011334424
14	50000	1	49590.601813	-0.008187964	0.008187964
14	50000	2	50740.769666	0.014815393	0.014815393
14	50000	3	49819.261718	-0.003614766	0.003614766
14	50000	4	50037.381105	0.000747622	0.000747622
14	50000	5	51711.194681	0.034223894	0.034223894
14	50000	6	49888.708581	-0.002225828	0.002225828
14	50000	7	50342.952108	0.006859042	0.006859042
14	50000	8	49218.434915	-0.015631302	0.015631302
14	50000	9	49464.393733	-0.010712125	0.010712125
14	50000	10	49920.279521	-0.001594410	0.001594410
14	50000	11	51209.550905	0.024191018	0.024191018
14	50000	12	49287.077757	-0.014258445	0.014258445
14	50000	13	50689.139380	0.013782788	0.013782788
14	50000	14	50772.049998	0.015441000	0.015441000
14	50000	15	50422.103611	0.008442072	0.008442072
14	50000	16	49690.057829	-0.006198843	0.006198843
14	50000	17	50698.166121	0.013963322	0.013963322
14	50000	18	49940.360354	-0.001192793	0.001192793
14	50000	19	50755.287302	0.015105746	0.015105746
14	50000	20	49776.475669	-0.004470487	0.004470487
14	50000	21	49414.534423	-0.011709312	0.011709312
14	50000	22	50235.797932	0.004715959	0.004715959
14	50000	23	49120.034368	-0.017599313	0.017599313
15	100	0	100.216046	0.002160456	0.002160456
15	100	1	98.167021	-0.018329790	0.018329790
15	100	2	101.240942	0.012409424	0.012409424
15	100	3	99.191405	-0.008085948	0.008085948
15	100	4	101.240942	0.012409424	0.012409424
15	100	5	99.191405	-0.008085948	0.008085948
15	100	6	99.191405	-0.008085948	0.008085948
15	100	7	100.216046	0.002160456	0.002160456
15	100	8	99.191405	-0.008085948	0.008085948
15	100	9	99.191405	-0.008085948	0.008085948
15	100	10	101.240942	0.012409424	0.012409424
15	100	11	98.167021	-0.018329790	0.018329790
15	100	12	101.240942	0.012409424	0.012409424
15	100	13	100.216046	0.002160456	0.002160456
15	100	14	100.216046	0.002160456	0.002160456
15	100	15	101.240942	0.012409424	0.012409424
15	100	16	101.240942	0.012409424	0.012409424
15	100	17	100.216046	0.002160456	0.002160456
15	100	18	101.240942	0.012409424	0.012409424
15	100	19	100.216046	0.002160456	0.002160456
15	100	20	100.216046	0.002160456	0.002160456
15	100	21	101.240942	0.012409424	0.012409424
15	100	22	100.216046	0.002160456	0.002160456
15	100	23	101.240942	0.012409424	0.012409424
15	500	0	498.094192	-0.003811615	0.003811615
15	500	1	506.006986	0.012013973	0.012013973
15	500	2	495.836199	-0.008327602	0.008327602
15	500	3	501.483518	0.002967036	0.002967036
15	500	4	507.138634	0.014277269	0.014277269
15	500	5	493.579450	-0.012841101	0.012841101
15	500	6	501.483518	0.002967036	0.002967036
15	500	7	499.223656	-0.001552688	0.001552688
15	500	8	507.138634	0.014277269	0.014277269
15	500	9	494.707669	-0.010584662	0.010584662
15	500	10	506.006986	0.012013973	0.012013973
15	500	11	503.744628	0.007489256	0.007489256
15	500	12	502.613917	0.005227834	0.005227834
15	500	13	506.006986	0.012013973	0.012013973
15	500	14	490.196655	-0.019606690	0.019606690
15	500	15	499.223656	-0.001552688	0.001552688
15	500	16	495.836199	-0.008327602	0.008327602
15	500	17	496.965040	-0.006069920	0.006069920
15	500	18	493.579450	-0.012841101	0.012841101
15	500	19	494.707669	-0.010584662	0.010584662
15	500	20	495.836199	-0.008327602	0.008327602
15	500	21	499.223656	-0.001552688	0.001552688
15	500	22	494.707669	-0.010584662	0.010584662
15	500	23	501.483518	0.002967036	0.002967036
15	1000	0	1016.262082	0.016262082	0.016262082
15	1000	1	1006.022077	0.006022077	0.006022077
15	1000	2	1004.743874	0.004743874	0.004743874
15	1000	3	986.890795	-0.013109205	0.013109205
15	1000	4	998.358838	-0.001641162	0.001641162
15	1000	5	984.346695	-0.015653305	0.015653305
15	1000	6	994.532588	-0.005467412	0.005467412
15	1000	7	989.436475	-0.010563525	0.010563525
15	1000	8	997.083024	-0.002916976	0.002916976
15	1000	9	985.618547	-0.014381453	0.014381453
15	1000	10	998.358838	-0.001641162	0.001641162
15	1000	11	988.163437	-0.011836563	0.011836563
15	1000	12	1009.859079	0.009859079	0.009859079
15	1000	13	1007.300678	0.007300678	0.007300678
15	1000	14	995.807607	-0.004192393	0.004192393
15	1000	15	991.983739	-0.008016261	0.008016261
15	1000	16	1003.466070	0.003466070	0.003466070
15	1000	17	1000.911658	0.000911658	0.000911658
15	1000	18	1013.699680	0.013699680	0.013699680
15	1000	19	1002.188665	0.002188665	0.002188665
15	1000	20	998.358838	-0.001641162	0.001641162
15	1000	21	986.890795	-0.013109205	0.013109205
15	1000	22	1000.911658	0.000911658	0.000911658
15	1000	23	993.257965	-0.006742035	0.006742035
15	5000	0	5097.457456	0.019491491	0.019491491
15	5000	1	5032.030256	0.006406051	0.006406051
15	5000	2	4924.145830	-0.015170834	0.015170834
15	5000	3	5090.520960	0.018104192	0.018104192
15	5000	4	5042.291639	0.008458328	0.008458328
15	5000	5	5042.291639	0.008458328	0.008458328
15	5000	6	5021.794515	0.004358903	0.004358903
15	5000	7	5045.717821	0.009143564	0.009143564
15	5000	8	4981.105439	-0.003778912	0.003778912
15	5000	9	5045.717821	0.009143564	0.009143564
15	5000	10	5038.868321	0.007773664	0.007773664
15	5000	11	4927.474558	-0.014505088	0.014505088
15	5000	12	4904.230070	-0.019153986	0.019153986
15	5000	13	4877.825466	-0.024434907	0.024434907
15	5000	14	5104.405719	0.020881144	0.020881144
15	5000	15	5014.984871	0.002996974	0.002996974
15	5000	16	5052.578794	0.010515759	0.010515759
15	5000	17	5104.405719	0.020881144	0.020881144
15	5000	18	5004.791585	0.000958317	0.000958317
15	5000	19	5035.447861	0.007089572	0.007089572
15	5000	20	5069.781675	0.013956335	0.013956335
15	5000	21	5028.615500	0.005723100	0.005723100
15	5000	22	4874.536826	-0.025092635	0.025092635
15	5000	23	5008.186530	0.001637306	0.001637306
15	10000	0	9847.861908	-0.015213809	0.015213809
15	10000	1	10242.682908	0.024268291	0.024268291
15	10000	2	10028.930063	0.002893006	0.002893006
15	10000	3	10468.207755	0.046820776	0.046820776
15	10000	4	10028.930063	0.002893006	0.002893006
15	10000	5	9892.384085	-0.010761591	0.010761591
15	10000	6	9836.806570	-0.016319343	0.016319343
15	10000	7	10087.195626	0.008719563	0.008719563
15	10000	8	10110.735920	0.011073592	0.011073592
15	10000	9	9914.827977	-0.008517202	0.008517202
15	10000	10	9926.096210	-0.007390379	0.007390379
15	10000	11	9836.806570	-0.016319343	0.016319343
15	10000	12	10254.891561	0.025489156	0.025489156
15	10000	13	10194.208969	0.019420897	0.019420897
15	10000	14	10075.476018	0.007547602	0.007547602
15	10000	15	10098.948862	0.009894886	0.009894886
15	10000	16	10242.682908	0.024268291	0.024268291
15	10000	17	10481.108553	0.048110855	0.048110855
15	10000	18	10017.375753	0.001737575	0.001737575
15	10000	19	9792.881217	-0.020711878	0.020711878
15	10000	20	9982.907107	-0.001709289	0.001709289
15	10000	21	10206.273779	0.020627378	0.020627378
15	10000	22	10230.510536	0.023051054	0.023051054
15	10000	23	9717.127406	-0.028287259	0.028287259
15	50000	0	48679.782893	-0.026404342	0.026404342
15	50000	1	50162.598203	0.003251964	0.003251964
15	50000	2	49111.623163	-0.017767537	0.017767537
15	50000	3	50930.294731	0.018605895	0.018605895
15	50000	4	49407.093070	-0.011858139	0.011858139
15	50000	5	50195.398654	0.003907973	0.003907973
15	50000	6	50186.362621	0.003727252	0.003727252
15	50000	7	50753.061776	0.015061236	0.015061236
15	50000	8	49906.955620	-0.001860888	0.001860888
15	50000	9	50184.852167	0.003697043	0.003697043
15	50000	10	50742.640138	0.014852803	0.014852803
15	50000	11	49759.965249	-0.004800695	0.004800695
15	50000	12	50475.466074	0.009509321	0.009509321
15	50000	13	50686.887247	0.013737745	0.013737745
